tx_id,customer_id,tx_date,amount,category,discount_pct,payment_method
2cbbe9ef-0,a69eac33,2024-12-15,264.03,vegetables,15,card
c2b77477-6,a69eac33,2024-07-26,585.67,organic,15,transfer
e391ce89-5,a69eac33,2024-05-15,1062.68,vegetables,5,wallet
d1f0832e-b,a69eac33,2024-09-06,433.23,fruits,5,transfer
c14e5d24-1,a69eac33,2024-02-01,329.14,fruits,5,transfer
a45b635a-a,a69eac33,2024-03-12,548.98,fruits,0,cash
05bcca46-c,a69eac33,2024-04-03,392.35,fruits,5,cash
328974d4-1,a69eac33,2024-08-25,227.03,organic,0,transfer
fd953af6-e,821c12d5,2024-11-11,729.49,fruits,10,transfer
840e216c-1,821c12d5,2024-01-05,451.74,premium,0,card
317c2273-d,821c12d5,2024-05-09,161.99,vegetables,0,cash
fff0605b-0,821c12d5,2024-12-07,447.09,vegetables,5,wallet
bbb5268c-7,821c12d5,2024-02-07,295.15,bulk,10,card
502c580f-2,821c12d5,2024-12-02,214.01,fruits,20,card
e7759550-0,821c12d5,2024-01-19,71.66,fruits,0,card
d835c280-4,821c12d5,2024-03-31,544.25,fruits,20,card
45005338-2,821c12d5,2024-05-06,262.57,vegetables,10,card
8ba36967-2,821c12d5,2024-03-28,111.61,fruits,10,transfer
9db7a05d-4,821c12d5,2024-02-04,307.47,fruits,0,card
c3583c6e-5,821c12d5,2024-01-17,283.95,premium,20,transfer
5647896a-7,821c12d5,2024-03-09,482.4,fruits,15,transfer
0925a5e9-9,821c12d5,2024-02-08,391.51,vegetables,15,card
395a4986-f,821c12d5,2024-08-27,419.15,vegetables,15,card
e1b4ed82-e,821c12d5,2024-04-27,255.08,bulk,0,transfer
66c04315-4,821c12d5,2024-10-10,163.47,vegetables,0,cash
14755bf2-6,821c12d5,2024-10-15,344.12,vegetables,0,card
f677096c-e,821c12d5,2024-08-11,241.24,premium,0,cash
1964bf8f-8,5737c873,2024-12-19,298.42,fruits,0,cash
351238e0-a,5737c873,2024-01-07,30.0,premium,0,transfer
b0176190-1,5737c873,2024-11-02,249.96,fruits,5,transfer
bed0096a-a,5737c873,2024-07-10,779.68,bulk,0,transfer
39b98abc-6,144f6996,2024-04-24,440.29,organic,5,card
04aa0d52-a,144f6996,2024-08-27,358.8,organic,5,wallet
14831fb7-3,144f6996,2024-06-13,268.21,fruits,0,wallet
4d202cad-1,144f6996,2024-08-03,154.1,fruits,0,card
b3f847d4-c,144f6996,2024-03-24,211.94,fruits,0,transfer
17e2e5ab-3,144f6996,2024-11-10,501.26,vegetables,5,card
28533a0b-a,144f6996,2024-03-13,65.31,bulk,15,card
2492e121-5,144f6996,2024-11-03,202.16,bulk,5,card
66653339-e,144f6996,2024-11-27,30.0,premium,0,card
bdb612f3-9,f64c827e,2024-12-30,345.58,premium,10,cash
94c6ba6a-2,f64c827e,2024-12-29,85.49,vegetables,0,wallet
fdc4012b-3,deb99168,2024-06-01,312.49,vegetables,5,card
374213d7-4,deb99168,2024-08-03,388.67,organic,0,card
ef2a8409-6,deb99168,2024-01-04,581.04,vegetables,0,card
c1649a49-1,deb99168,2024-02-27,264.65,fruits,5,cash
e20bb6fe-e,deb99168,2024-11-21,100.32,fruits,0,cash
8d7e12c0-9,deb99168,2024-07-14,268.8,fruits,20,card
d7fd7a93-0,56a1ed3d,2024-02-28,30.0,fruits,10,transfer
d16a0409-b,56a1ed3d,2024-04-06,217.82,fruits,15,transfer
7c47f00f-6,56a1ed3d,2024-09-03,651.56,fruits,0,transfer
693e01ae-b,56a1ed3d,2024-04-16,277.32,vegetables,0,wallet
b0c78e02-1,56a1ed3d,2024-09-14,310.37,bulk,5,cash
6a41387a-7,56a1ed3d,2024-06-15,277.87,vegetables,10,cash
b6993440-9,56a1ed3d,2024-10-22,563.87,fruits,0,wallet
9e1730b6-b,56a1ed3d,2024-01-29,244.35,vegetables,0,card
2c291769-f,56a1ed3d,2024-09-01,233.79,bulk,0,cash
3caf32d8-4,56a1ed3d,2024-08-25,398.33,bulk,15,wallet
b9266d58-1,56a1ed3d,2024-08-09,406.41,vegetables,10,card
d5530d81-e,56a1ed3d,2024-02-04,315.22,organic,0,transfer
bff8a8dc-7,56a1ed3d,2024-11-06,658.72,vegetables,10,card
a1acaefe-9,56a1ed3d,2024-05-13,396.49,organic,0,cash
efcf3cb4-c,15d72eef,2024-07-14,552.25,premium,10,card
5d40886f-f,15d72eef,2024-03-23,397.3,fruits,5,cash
5a79f5a7-8,15d72eef,2024-10-11,662.71,vegetables,20,card
6109c354-d,15d72eef,2024-05-16,363.74,fruits,20,wallet
c265b8d4-9,15d72eef,2024-02-12,593.21,vegetables,0,wallet
4ccafb63-d,15d72eef,2024-12-07,333.82,vegetables,0,card
42f57967-0,15d72eef,2024-09-11,379.25,fruits,15,card
0c419329-5,15d72eef,2024-06-14,176.22,bulk,10,card
33fb876a-a,15d72eef,2024-04-18,370.32,vegetables,10,card
2cf03dd3-c,15d72eef,2024-03-17,570.87,organic,5,wallet
7ec06240-d,15d72eef,2024-07-19,167.13,vegetables,10,card
4c48f4bd-a,15d72eef,2024-08-22,480.05,vegetables,5,card
fee9bae3-b,15d72eef,2024-10-08,721.19,bulk,0,transfer
0b24bbc6-4,15d72eef,2024-08-02,652.75,organic,10,card
8ea1ec9a-4,15d72eef,2024-06-02,284.5,organic,10,transfer
9edb2371-f,15d72eef,2024-10-06,219.97,vegetables,10,card
9f273802-1,15d72eef,2024-12-28,526.24,fruits,0,cash
d4461255-7,2aeacd64,2024-07-08,409.6,premium,10,cash
38eca12a-c,2aeacd64,2024-10-13,289.37,vegetables,0,wallet
bbd65c62-7,2aeacd64,2024-09-13,548.64,vegetables,0,cash
b04dd0e0-a,2aeacd64,2024-05-13,355.75,bulk,10,card
db058816-a,2aeacd64,2024-06-25,337.39,vegetables,0,card
d430d5b7-f,2aeacd64,2024-10-25,677.82,fruits,5,wallet
5665645f-2,2aeacd64,2024-08-08,345.4,organic,10,transfer
199d7f50-e,2aeacd64,2024-06-14,386.28,organic,15,card
353e921a-9,c88f222b,2024-02-21,457.04,premium,0,transfer
503f4ab4-f,c88f222b,2024-03-29,381.85,vegetables,5,card
99d2ca40-c,c88f222b,2024-10-29,475.17,vegetables,0,cash
5eaa4611-5,c88f222b,2024-02-24,303.95,fruits,5,card
2c7e0cfd-0,c88f222b,2024-10-21,186.27,fruits,5,transfer
54a49e09-2,c88f222b,2024-09-11,80.28,vegetables,10,card
9d651f39-e,c88f222b,2024-07-10,422.49,fruits,0,card
46ab5368-6,c88f222b,2024-12-17,463.61,bulk,0,transfer
efb82817-0,c88f222b,2024-04-11,314.71,fruits,0,transfer
61d11407-8,c88f222b,2024-01-07,520.66,vegetables,0,card
5a11fa76-e,c88f222b,2024-04-13,296.81,fruits,5,card
0b1ee10a-4,c88f222b,2024-10-07,357.14,vegetables,0,card
0a0ed6bb-a,c88f222b,2024-06-24,561.74,premium,0,transfer
75d1d72e-d,c88f222b,2024-05-31,564.36,premium,0,transfer
f995e50b-9,c88f222b,2024-06-01,64.17,fruits,5,card
807a2a83-2,c88f222b,2024-07-22,299.36,vegetables,0,cash
0f01b356-6,c88f222b,2024-07-03,433.84,organic,10,card
c7367066-c,c88f222b,2024-11-30,442.2,bulk,5,transfer
ec7f1ac1-a,c88f222b,2024-12-11,281.55,vegetables,10,cash
59faae1c-b,c88f222b,2024-02-12,469.63,vegetables,20,card
e2d8670d-0,c88f222b,2024-04-09,486.58,organic,5,wallet
08495b2d-b,c88f222b,2024-02-18,492.08,vegetables,0,card
b4cc3561-f,d2739144,2024-06-12,30.0,fruits,15,wallet
7893d2eb-2,d2739144,2024-01-18,488.57,organic,0,card
cbee66e4-5,d2739144,2024-01-17,192.34,vegetables,5,cash
63bb0891-d,d2739144,2024-01-19,168.59,fruits,5,card
e4e91c18-a,d2739144,2024-10-18,495.82,fruits,0,card
ae7211e4-a,d2739144,2024-02-16,301.6,vegetables,15,card
94c9f8ec-9,d2739144,2024-11-24,507.53,fruits,5,transfer
f17cca56-f,d2739144,2024-07-07,842.79,fruits,5,card
455ad4ab-9,d2739144,2024-02-25,262.55,vegetables,10,cash
fbe52824-0,d2739144,2024-09-29,383.85,vegetables,10,card
1f4d8ee1-d,d2739144,2024-05-14,612.73,vegetables,5,transfer
dfa2da74-b,d2739144,2024-01-07,248.8,bulk,5,cash
671c6441-f,d2739144,2024-03-24,183.21,fruits,0,cash
78d26b43-4,d2739144,2024-03-22,614.28,organic,5,transfer
cee3445b-c,d2739144,2024-01-03,377.65,vegetables,0,card
a4b6c8af-f,d2739144,2024-01-12,30.0,bulk,10,wallet
ba6b994f-e,d2739144,2024-01-10,509.57,bulk,0,card
05daa85f-5,d2739144,2024-01-01,298.12,organic,5,card
62878a78-c,d2739144,2024-04-29,98.08,vegetables,5,card
536fa020-3,d2739144,2024-03-03,307.86,fruits,5,card
9cea74d9-3,d2739144,2024-01-09,422.93,fruits,15,cash
138c7f30-4,d2739144,2024-09-16,254.46,fruits,0,card
5d9ec434-4,d2739144,2024-03-15,692.26,fruits,0,transfer
cf0fe082-2,d2739144,2024-11-30,424.45,fruits,5,transfer
602aea5d-c,f773f815,2024-05-11,86.4,organic,0,card
38946aff-1,f773f815,2024-02-27,650.98,fruits,0,transfer
94d8ba9e-6,f773f815,2024-05-29,363.93,fruits,15,wallet
6a2e4fbd-e,f773f815,2024-06-21,273.92,vegetables,5,card
7ffebac8-2,f773f815,2024-10-27,30.0,fruits,0,cash
20656c51-f,e2f18049,2024-01-12,335.02,vegetables,0,cash
815378f6-4,e2f18049,2024-10-30,213.57,vegetables,10,transfer
3b866d0e-c,e2f18049,2024-11-12,269.94,organic,5,card
1f92a120-9,e2f18049,2024-11-03,142.58,fruits,10,card
93a957b7-b,e2f18049,2024-04-09,275.66,vegetables,20,card
309403cc-d,e2f18049,2024-04-11,475.29,fruits,5,cash
e0b181f0-5,e2f18049,2024-09-06,441.23,fruits,10,transfer
5917313d-d,e2f18049,2024-08-19,494.42,fruits,5,cash
a1c95ef0-7,e2f18049,2024-05-16,322.8,vegetables,10,card
f7594183-4,e13e2a57,2024-04-23,343.01,fruits,0,transfer
28237ef2-c,e13e2a57,2024-10-08,572.45,bulk,0,transfer
d593fd05-8,e13e2a57,2024-10-31,399.87,vegetables,0,transfer
f8928712-3,e13e2a57,2024-11-01,209.12,fruits,0,card
e2628873-b,e13e2a57,2024-04-07,447.28,organic,0,wallet
4e4a601f-7,e13e2a57,2024-03-29,252.06,vegetables,0,card
9ee89e72-5,e13e2a57,2024-09-06,331.84,fruits,0,card
c3833f59-d,e13e2a57,2024-07-10,535.45,premium,10,cash
5ad5c2a9-9,e13e2a57,2024-11-20,30.0,fruits,0,cash
9a7801db-0,e13e2a57,2024-01-31,505.76,vegetables,10,card
cf8d0502-0,e13e2a57,2024-09-15,494.55,bulk,0,card
797bffc8-8,e13e2a57,2024-06-23,298.1,fruits,0,card
23f2a8d3-1,e13e2a57,2024-01-07,249.37,vegetables,5,card
49a23806-d,e13e2a57,2024-05-14,502.44,fruits,0,card
602513fc-d,e13e2a57,2024-11-07,238.16,fruits,0,card
0169b657-c,e13e2a57,2024-02-22,435.55,bulk,0,cash
21450c29-e,e13e2a57,2024-09-16,362.67,premium,0,card
ce4a0158-e,e13e2a57,2024-09-08,165.91,fruits,10,card
28dcc576-f,e13e2a57,2024-10-08,93.12,organic,10,wallet
e3b00509-5,e13e2a57,2024-01-25,425.06,vegetables,20,transfer
2084d0fa-d,71292489,2024-06-26,772.75,organic,10,transfer
a6809116-2,71292489,2024-07-11,318.68,bulk,10,cash
1148f629-0,71292489,2024-02-17,486.52,vegetables,0,transfer
76beccb8-b,71292489,2024-05-05,254.26,fruits,20,cash
fc28b080-8,71292489,2024-10-01,651.35,fruits,0,cash
55f98f27-7,71292489,2024-05-19,577.71,vegetables,5,card
b6290f5a-f,71292489,2024-04-04,595.25,fruits,0,card
5920c15b-8,71292489,2024-06-03,569.51,fruits,10,cash
ad40975e-c,71292489,2024-09-11,115.97,bulk,10,card
c34550ed-5,71292489,2024-09-23,208.34,bulk,15,cash
aa85fe59-c,71292489,2024-01-23,30.0,fruits,0,wallet
7c94d32a-2,71292489,2024-11-16,349.09,organic,20,transfer
2b252668-d,71292489,2024-02-04,371.95,fruits,10,card
b73e1673-7,71292489,2024-01-20,554.75,organic,0,card
805ce1fd-d,71292489,2024-09-19,549.98,bulk,5,cash
ecff8f71-1,71292489,2024-03-23,121.35,fruits,15,cash
3adec937-1,71292489,2024-09-02,270.84,fruits,0,card
abdcd074-8,71292489,2024-04-08,617.57,vegetables,20,card
986243cb-9,71292489,2024-04-20,454.29,fruits,0,card
1d5e5785-f,71292489,2024-09-27,392.55,vegetables,5,cash
e5bbd597-6,71292489,2024-06-06,310.88,fruits,5,cash
bb561420-6,71292489,2024-10-19,428.82,fruits,10,card
645baaf9-7,71292489,2024-01-28,424.31,fruits,15,card
e0e7e981-c,b0e90ef2,2024-05-18,74.43,fruits,0,transfer
85357259-8,b0e90ef2,2024-07-18,606.47,organic,5,transfer
de156f4f-5,b0e90ef2,2024-03-22,430.11,fruits,10,transfer
b1b73b8b-a,b0e90ef2,2024-05-15,210.61,fruits,0,card
959b8454-5,b0e90ef2,2024-12-14,242.77,organic,10,transfer
757f27a9-9,b0e90ef2,2024-05-09,290.31,fruits,0,cash
66d24062-7,b0e90ef2,2024-06-10,462.18,bulk,0,card
dc71a6fd-e,b0e90ef2,2024-03-25,538.96,fruits,15,transfer
3fedfce0-1,b0e90ef2,2024-01-28,468.62,fruits,0,wallet
8bd7e1a2-3,b0e90ef2,2024-04-02,335.94,vegetables,5,card
ee2a2f7a-3,b0e90ef2,2024-09-26,639.04,vegetables,0,transfer
f1d56ed8-4,b0e90ef2,2024-11-28,298.34,vegetables,0,transfer
c2f0eb71-6,b0e90ef2,2024-11-30,442.97,vegetables,0,cash
e437d9a2-c,b0e90ef2,2024-05-29,509.6,vegetables,0,cash
2da2c0f5-5,b0e90ef2,2024-07-31,109.11,vegetables,0,transfer
eca47e60-8,403667dd,2024-06-24,219.52,fruits,0,card
b70380ec-e,403667dd,2024-03-03,150.91,bulk,5,wallet
5fbf2049-4,403667dd,2024-03-17,134.24,vegetables,5,wallet
1cafaecf-b,403667dd,2024-08-29,115.24,vegetables,0,card
0deff8a1-d,403667dd,2024-01-25,267.4,premium,0,card
b487e98b-7,403667dd,2024-07-24,231.68,bulk,0,cash
d85466f8-8,403667dd,2024-06-17,209.69,fruits,0,transfer
21a3c3ee-0,403667dd,2024-11-20,538.0,fruits,15,wallet
69a87b5e-f,403667dd,2024-08-15,453.78,fruits,0,cash
c93d7fbf-2,403667dd,2024-08-29,292.86,bulk,0,card
744b6d31-2,403667dd,2024-08-07,328.51,fruits,0,cash
dc58b804-5,403667dd,2024-08-30,380.5,vegetables,5,transfer
75687137-4,403667dd,2024-07-29,143.08,fruits,15,card
847f71c0-3,403667dd,2024-11-30,78.32,premium,10,card
a0af2f76-e,403667dd,2024-11-12,541.94,vegetables,5,cash
ba3137c5-d,403667dd,2024-08-14,581.77,fruits,0,transfer
72dcda9e-a,403667dd,2024-10-29,382.79,organic,20,cash
f760239e-6,403667dd,2024-02-22,182.6,vegetables,10,transfer
a7ef5969-4,816e0a96,2024-07-02,199.5,premium,10,transfer
622060a1-3,816e0a96,2024-03-27,263.75,fruits,10,card
4b048d18-8,816e0a96,2024-01-08,568.36,vegetables,0,cash
f3970594-4,816e0a96,2024-07-03,114.67,vegetables,5,card
e0385b35-2,816e0a96,2024-06-29,355.8,bulk,15,card
97238586-7,816e0a96,2024-01-01,350.17,organic,0,card
c8bcdfc7-6,816e0a96,2024-05-08,317.07,fruits,5,wallet
13678fc2-a,816e0a96,2024-02-05,607.24,vegetables,0,transfer
7cdc877a-a,816e0a96,2024-10-16,273.28,organic,5,cash
7b743b17-c,816e0a96,2024-07-11,509.81,fruits,10,cash
b7d07ee0-3,816e0a96,2024-07-20,428.87,premium,5,wallet
82448817-e,816e0a96,2024-06-25,336.97,fruits,5,cash
5a90089a-b,816e0a96,2024-07-14,409.65,vegetables,0,card
bab294fa-d,816e0a96,2024-08-02,30.0,organic,0,transfer
3312c89c-c,816e0a96,2024-11-14,443.51,vegetables,0,transfer
8088c165-2,816e0a96,2024-07-11,425.92,fruits,0,cash
6b8bf7a6-c,816e0a96,2024-09-22,206.86,bulk,0,card
91f67e35-9,816e0a96,2024-06-24,232.89,fruits,15,card
0916a3fc-6,816e0a96,2024-06-09,439.07,premium,5,card
6b87b349-0,dd7d6c2a,2024-01-11,720.58,organic,10,card
d773da68-d,dd7d6c2a,2024-05-14,480.76,vegetables,5,card
df8f5ea2-3,dd7d6c2a,2024-09-22,47.9,organic,0,card
9b425f37-6,dd7d6c2a,2024-08-04,202.73,vegetables,0,card
e9956f18-7,dd7d6c2a,2024-10-04,313.69,vegetables,10,card
23134fce-b,dd7d6c2a,2024-03-17,452.1,vegetables,0,card
32bb2ade-f,dd7d6c2a,2024-03-04,386.23,vegetables,10,card
a770e796-7,dd7d6c2a,2024-11-01,540.38,fruits,10,transfer
b8c2a7a3-e,dd7d6c2a,2024-09-15,141.61,vegetables,0,cash
4a5feef8-b,dd7d6c2a,2024-04-04,632.31,premium,10,card
3f9f57bd-9,dd7d6c2a,2024-03-02,473.93,bulk,5,wallet
8774a0c5-7,c520bc02,2024-02-12,323.91,fruits,20,card
7368c28c-0,c520bc02,2024-08-30,142.09,vegetables,0,wallet
bf8b15d5-6,c520bc02,2024-07-30,483.67,fruits,5,transfer
db1bc2ea-7,debc759d,2024-01-13,245.69,premium,5,card
c14b0e1c-1,debc759d,2024-09-23,183.55,fruits,5,transfer
f1c599d0-0,debc759d,2024-08-06,345.0,fruits,0,card
185434c6-f,debc759d,2024-12-19,517.52,vegetables,5,transfer
25eb7f9e-f,debc759d,2024-09-13,270.4,organic,5,transfer
edec8cae-8,debc759d,2024-06-30,776.89,vegetables,15,transfer
dab63ace-4,debc759d,2024-09-15,408.24,vegetables,0,card
52440955-c,debc759d,2024-12-20,476.09,vegetables,10,transfer
2e86a995-c,97b67b0f,2024-04-14,200.65,vegetables,0,card
8c57d9da-1,97b67b0f,2024-02-10,30.0,fruits,0,cash
34d0b225-6,97b67b0f,2024-02-16,197.99,organic,10,card
da06f51c-4,97b67b0f,2024-06-11,270.8,vegetables,0,card
866dd2b9-c,97b67b0f,2024-12-17,399.32,bulk,10,card
c1e83307-0,97b67b0f,2024-03-09,36.21,bulk,0,transfer
f1b252e4-5,97b67b0f,2024-08-09,402.49,vegetables,15,wallet
4b0143f5-6,97b67b0f,2024-09-29,47.15,fruits,0,card
fd1c9ba5-b,97b67b0f,2024-11-06,448.49,bulk,10,card
5941eed2-1,97b67b0f,2024-02-17,198.78,vegetables,20,wallet
df712d20-1,97b67b0f,2024-08-30,355.99,organic,0,card
e33e39c4-c,97b67b0f,2024-05-27,250.53,fruits,0,card
8962801d-3,97b67b0f,2024-12-13,319.61,vegetables,0,transfer
935cdd8c-3,97b67b0f,2024-07-24,372.9,vegetables,15,cash
56849e7f-3,97b67b0f,2024-04-03,406.58,vegetables,15,cash
0ea33e12-e,97b67b0f,2024-09-28,381.95,vegetables,0,wallet
76c2cd61-4,97b67b0f,2024-07-17,336.37,vegetables,20,card
344c5c4f-9,97b67b0f,2024-06-07,374.66,fruits,5,cash
5b60927c-6,97b67b0f,2024-10-09,489.11,vegetables,0,card
72faa427-3,97b67b0f,2024-11-14,325.56,fruits,15,cash
fbe423d7-9,97b67b0f,2024-11-09,830.38,organic,5,card
98794ba4-2,97b67b0f,2024-02-03,426.14,vegetables,0,transfer
4d6edc52-7,97b67b0f,2024-08-30,196.29,vegetables,0,transfer
1c85c78c-8,5623411c,2024-11-21,291.93,vegetables,15,card
785168c5-e,5623411c,2024-02-11,214.78,fruits,0,cash
53df296d-d,5623411c,2024-02-19,30.0,vegetables,0,wallet
b80377d3-4,5623411c,2024-05-24,286.97,fruits,20,card
afc2e2ed-5,5623411c,2024-07-26,132.59,vegetables,0,transfer
7d28cd03-9,5623411c,2024-10-05,138.36,vegetables,10,card
9166dc14-3,5623411c,2024-11-03,309.46,fruits,15,card
1b64c30e-7,5623411c,2024-01-01,774.82,vegetables,0,transfer
09b61c43-3,5623411c,2024-09-26,496.88,fruits,10,card
bfb5f67c-d,5623411c,2024-06-24,361.34,vegetables,5,card
7537cc69-1,5623411c,2024-01-25,647.75,vegetables,15,cash
0b972b24-a,5623411c,2024-10-26,347.86,bulk,5,cash
5178ddcf-3,5623411c,2024-09-24,183.81,fruits,0,transfer
e9a3c1b2-9,5623411c,2024-03-25,287.26,fruits,5,card
65ba4e0d-d,5623411c,2024-11-25,237.87,organic,15,cash
9564cce2-6,5623411c,2024-02-14,243.55,vegetables,0,cash
d7146295-5,5623411c,2024-07-02,48.66,fruits,10,card
0da2bb94-b,5623411c,2024-03-28,303.78,vegetables,0,transfer
4ac9a51d-4,5623411c,2024-02-15,238.27,fruits,0,wallet
01b86c5c-3,5623411c,2024-08-25,433.44,fruits,0,card
e64dda34-7,5623411c,2024-08-25,435.98,premium,15,transfer
da1ef7e2-e,5623411c,2024-09-01,421.3,bulk,0,transfer
e5172889-9,0c698152,2024-04-25,296.58,vegetables,0,transfer
048d07c1-0,0c698152,2024-11-15,459.72,fruits,15,card
5f641239-e,0c698152,2024-09-29,249.94,organic,0,card
3089e842-5,0c698152,2024-12-10,240.22,vegetables,0,cash
e9b25651-7,0c698152,2024-12-23,312.07,fruits,0,transfer
5952417f-3,25ffde77,2024-09-17,404.72,fruits,5,card
182830c6-f,25ffde77,2024-04-21,247.14,organic,0,card
722ad688-9,25ffde77,2024-02-21,215.2,organic,15,transfer
acf84359-a,25ffde77,2024-09-23,633.5,vegetables,0,card
dbd821cf-4,25ffde77,2024-03-20,257.45,fruits,10,card
f12fa3fa-8,25ffde77,2024-07-27,293.84,premium,0,wallet
87cdae88-9,f3a5817e,2024-09-15,339.0,organic,5,cash
5c001ec9-0,f3a5817e,2024-09-09,253.2,vegetables,0,transfer
3f471452-4,f3a5817e,2024-07-19,257.65,vegetables,10,cash
84365546-4,f3a5817e,2024-08-12,193.9,vegetables,10,transfer
f9a19df3-3,f3a5817e,2024-08-22,163.18,fruits,10,card
4d3e564b-1,f3a5817e,2024-03-21,508.47,bulk,0,card
edd34e0c-a,f3a5817e,2024-08-20,464.99,fruits,15,card
d4f0c53d-5,f3a5817e,2024-09-16,164.92,fruits,0,card
76ea934c-e,f3a5817e,2024-08-28,234.06,fruits,0,transfer
57a2f3f3-e,f3a5817e,2024-12-21,447.72,premium,10,card
7b13a788-5,f3a5817e,2024-09-15,114.15,fruits,0,transfer
c4cb1a26-c,f3a5817e,2024-07-06,184.45,organic,5,card
4d64b773-3,f3a5817e,2024-05-09,433.09,fruits,10,card
8c881a2d-8,f3a5817e,2024-10-22,493.31,bulk,10,card
a5133238-0,f3a5817e,2024-03-31,196.66,vegetables,0,wallet
ff9d3904-1,f3a5817e,2024-03-04,411.52,organic,0,card
6d7fdb68-1,f3a5817e,2024-10-16,145.99,vegetables,15,transfer
4a7099ef-8,f3a5817e,2024-10-06,565.91,fruits,10,card
73f6d61a-c,f3a5817e,2024-10-04,398.82,fruits,15,card
014ac247-6,1c16d2f5,2024-03-12,329.09,premium,5,card
f6c84da1-2,1c16d2f5,2024-11-01,475.29,premium,0,card
00593ff9-2,1c16d2f5,2024-12-03,158.52,vegetables,15,card
5b7faca1-6,1c16d2f5,2024-10-19,227.24,vegetables,0,card
603b14bf-a,01070e7e,2024-03-26,359.84,fruits,20,wallet
c7d0515e-8,01070e7e,2024-11-05,97.58,fruits,0,transfer
1dd28938-2,01070e7e,2024-01-04,291.04,organic,15,card
63f925a7-e,01070e7e,2024-12-29,454.59,bulk,5,transfer
1b70bdb3-0,01070e7e,2024-12-30,668.5,vegetables,0,cash
5300ca55-f,01070e7e,2024-01-02,273.6,fruits,10,transfer
4dee0412-f,01070e7e,2024-01-14,417.76,vegetables,0,card
669f243b-4,b75bae53,2024-04-26,471.45,fruits,0,transfer
2f49e350-7,b75bae53,2024-03-22,395.52,vegetables,10,card
33a676f8-8,b75bae53,2024-10-11,336.21,fruits,10,wallet
b7c2a12b-e,b75bae53,2024-04-24,656.41,fruits,5,card
faaece46-6,b75bae53,2024-09-11,538.82,fruits,0,card
65b47b84-d,b75bae53,2024-03-23,253.27,premium,10,transfer
f59d1c4a-2,b75bae53,2024-04-29,444.7,premium,0,transfer
5150faa9-a,b75bae53,2024-02-06,30.0,premium,5,transfer
6395a6c1-d,b75bae53,2024-04-22,223.07,organic,10,card
1935d91f-a,b75bae53,2024-01-16,262.94,fruits,5,wallet
4deebb78-7,b75bae53,2024-06-02,570.92,fruits,5,transfer
62e68ff9-2,b75bae53,2024-10-20,496.96,fruits,10,card
6ebcec0e-a,b75bae53,2024-05-18,307.09,fruits,20,cash
70a6007f-1,b75bae53,2024-04-20,116.81,vegetables,0,cash
c4ac5d77-3,b75bae53,2024-11-24,427.08,vegetables,20,card
04d961a4-f,b75bae53,2024-03-11,453.12,fruits,5,card
9d0722b8-2,b75bae53,2024-07-01,746.82,vegetables,10,card
a150caa0-3,929b6c9d,2024-02-22,203.01,vegetables,0,card
3f217ae6-c,929b6c9d,2024-06-19,644.45,premium,5,card
1632815f-c,929b6c9d,2024-02-03,381.32,premium,10,card
bb221b74-e,929b6c9d,2024-01-03,303.34,fruits,0,transfer
56ea654d-9,929b6c9d,2024-05-04,453.6,fruits,10,cash
dc88a597-d,929b6c9d,2024-09-29,564.65,vegetables,0,transfer
8695b242-3,929b6c9d,2024-09-25,302.31,fruits,5,card
64d27628-e,929b6c9d,2024-08-21,315.95,premium,0,wallet
7b80ceff-7,929b6c9d,2024-07-17,435.96,fruits,0,card
52978121-e,929b6c9d,2024-05-12,192.36,vegetables,10,cash
9b775702-4,e176cfd8,2024-08-13,274.0,vegetables,5,card
5374568e-7,e176cfd8,2024-05-07,346.29,vegetables,10,transfer
8d138c2a-6,e176cfd8,2024-12-26,286.16,organic,5,card
5fe7a8c5-3,e176cfd8,2024-10-18,344.37,vegetables,5,cash
21fcf380-0,e176cfd8,2024-03-08,479.93,vegetables,0,cash
c648de8b-4,e176cfd8,2024-04-01,201.24,fruits,20,card
e0c3ae62-c,e176cfd8,2024-10-19,298.9,fruits,0,transfer
4f31e65d-7,e176cfd8,2024-02-12,542.93,organic,15,card
2075c41f-4,e176cfd8,2024-08-20,56.77,organic,20,card
fa2ae2dd-9,e176cfd8,2024-01-16,280.21,fruits,0,transfer
12cc379d-d,e176cfd8,2024-01-21,431.53,fruits,0,cash
9bb9b773-f,e176cfd8,2024-05-14,346.61,fruits,0,card
20664384-0,e176cfd8,2024-05-01,30.0,bulk,5,transfer
b4b5a446-6,e176cfd8,2024-05-08,492.74,premium,0,transfer
bf2e0504-7,e176cfd8,2024-01-16,529.41,organic,0,card
f2a934f8-1,e176cfd8,2024-05-09,217.02,organic,10,card
9ddd54d0-4,e176cfd8,2024-11-26,335.2,vegetables,5,transfer
1503cf84-5,e176cfd8,2024-05-10,30.0,vegetables,10,card
4e69f9b0-a,e176cfd8,2024-05-08,474.11,bulk,0,cash
6dbf4cd8-0,e176cfd8,2024-03-31,58.43,fruits,5,transfer
83d1f116-8,e176cfd8,2024-05-15,480.55,fruits,0,card
1d8a02a3-0,e176cfd8,2024-08-08,30.0,fruits,0,card
fb722cd7-7,e176cfd8,2024-07-04,407.81,organic,10,transfer
cd362107-b,e176cfd8,2024-11-19,544.61,vegetables,10,transfer
6c356e88-5,0490242e,2024-03-15,30.0,vegetables,0,transfer
687100a6-b,0490242e,2024-06-02,46.47,bulk,15,transfer
1eef5672-b,0490242e,2024-01-04,171.3,vegetables,0,transfer
